Game Version,Player ID,Name,Age,Nationality,Overall,Potential,Club,Value In (M),Wage In (K),Preferred Foot,International Reputation,Weak Foot,Skill Moves,Real Face,Joined,Contract Valid Until,Release Clause (M),Postion,Height (cm),Weigth (Kg),Attack Rate,Defence Rate
FIFA21,230234,Everton Andrão,24,Brazil,79,79,Fluminense,12.5,23,Right,1,4,2,No,01/01/2019 00:00,2023,23.8,LCM,178,75,High, High
FIFA21,214040,F. Fabra,29,Colombia,79,79,Boca Juniors,10.5,21,Left,1,3,3,No,25/09/2020 00:00,2022,14.7,LB,175,86,High, Medium
FIFA21,187052,Y. M'Vila,30,France,79,79,Olympiacos CFP,10.5,500,Right,2,3,3,No,14/09/2020 00:00,2023,22.1,CDM,183,80,Medium, Medium
FIFA21,229167,M. Rashica,24,Kosovo,79,85,SV Werder Bremen,17.5,32,Right,1,4,4,Yes,31/01/2018 00:00,2022,33.3,LW,178,73,High, Medium
FIFA21,211575,André Gomes,26,Portugal,79,80,Everton,14.5,83,Right,3,4,4,Yes,25/06/2019 00:00,2024,28.6,LCM,188,84,Medium, Medium
FIFA21,188081,Alex Teixeira,30,Brazil,79,79,Jiangsu Suning FC,12,29,Right,3,4,4,No,05/02/2016 00:00,2020,18.6,RS,175,72,High, Low
FIFA21,186537,C. Stuani,33,Uruguay,79,79,Girona FC,8,16,Right,1,3,4,Yes,21/07/2017 00:00,2023,12.8,ST,185,76,Medium, Low
FIFA21,216194,Dani García,30,Spain,79,79,Athletic Club de Bilbao,11.5,29,Right,2,3,3,Yes,02/07/2018 00:00,2022,24.2,LCM,180,80,Low, High
FIFA21,210736,Emerson,25,Italy,79,82,Chelsea,14,77,Left,2,2,3,Yes,30/01/2018 00:00,2022,27.7,SUB,175,79,High, Medium
FIFA21,228520,E. Ávila,26,Argentina,79,82,CA Osasuna,16,40,Left,1,5,3,Yes,01/07/2019 00:00,2023,34.8,LS,173,81,High, High
FIFA21,222709,Petros,31,Brazil,79,79,Al Nassr,9.5,42,Right,1,3,3,No,01/07/2018 00:00,2025,16.2,RDM,183,78,Medium, Medium
FIFA21,172114,D. Valeri,34,Argentina,79,79,Portland Timbers,6.5,12,Right,2,4,3,Yes,10/01/2013 00:00,2021,9.8,CAM,178,73,High, Medium
FIFA21,178085,Granero,31,Spain,79,79,RCD Espanyol,11,30,Right,2,4,4,Yes,07/07/2017 00:00,2020,23.1,SUB,180,78,Medium, Medium
FIFA21,193171,Jaume Costa,32,Spain,79,79,Villarreal CF,8,34,Left,1,3,3,Yes,01/07/2010 00:00,2021,16.8,SUB,170,62,High, High
FIFA21,219789,H. Traoré,28,Mali,79,79,Stade Rennais FC,11,49,Right,1,3,3,No,01/07/2017 00:00,2023,20.9,RB,175,71,High, Medium
FIFA21,230184,Ronaldo Esler,20,Brazil,79,79,Atlético Mineiro,12,27,Left,1,3,4,No,01/01/2019 00:00,2023,22.8,LB,168,65,High, Medium
FIFA21,176600,K. Gameiro,33,France,79,79,Valencia CF,8,43,Right,3,4,3,Yes,13/08/2018 00:00,2021,16.8,RS,173,70,Medium, Medium
FIFA21,220018,A. Rebić,26,Croatia,79,80,Milan,15,48,Right,1,4,4,Yes,12/09/2020 00:00,2025,26.6,LM,185,78,High, Medium
FIFA21,241184,Junior Firpo,23,Spain,79,85,FC Barcelona,15.5,110,Left,1,3,3,Yes,04/08/2019 00:00,2024,34.9,SUB,183,78,Medium, Medium
FIFA21,206413,T. Stepanenko,30,Ukraine,79,79,Shakhtar Donetsk,10.5,500,Left,1,3,3,No,01/07/2010 00:00,2022,22.1,RDM,180,80,Medium, High
FIFA21,224196,R. Bensebaini,25,Algeria,79,82,Borussia Mönchengladbach,14,37,Left,2,3,3,No,14/08/2019 00:00,2023,24.9,LB,185,82,Medium, Medium
FIFA21,190143,Cote,30,Spain,79,79,SD Eibar,10,30,Left,1,3,3,No,14/07/2017 00:00,2022,21,LB,183,77,High, Low
FIFA21,244260,Dani Olmo,22,Spain,79,87,RB Leipzig,18.5,48,Right,1,4,4,No,25/01/2020 00:00,2024,35.2,RAM,178,72,High, Medium
FIFA21,222400,H. Winks,24,England,79,84,Tottenham Hotspur,15.5,69,Right,1,3,3,Yes,01/07/2014 00:00,2024,30.6,LDM,175,74,Medium, High
FIFA21,213516,Ricardo Horta,25,Portugal,79,80,SC Braga,15,20,Right,1,3,3,No,19/07/2017 00:00,2024,31.1,RW,173,63,Medium, Medium
FIFA21,207807,R. Fraser,26,Scotland,79,80,Newcastle United,15,47,Right,1,4,3,Yes,07/09/2020 00:00,2025,29.6,SUB,163,70,High, Medium
FIFA21,208920,N. Aké,25,Netherlands,79,83,Manchester City,14.5,100,Left,1,3,2,Yes,05/08/2020 00:00,2025,27.9,SUB,180,75,Medium, High
FIFA21,203895,Pozuelo,28,Spain,79,79,Toronto FC,12.5,12,Right,1,5,4,Yes,18/03/2019 00:00,2020,18.8,CAM,170,73,High, Medium
FIFA21,208620,Omar Mascarell,27,Spain,79,80,FC Schalke 04,13,31,Right,1,5,3,Yes,01/07/2018 00:00,2022,23.1,CDM,180,76,Low, Medium
FIFA21,234943,F. Neuhaus,23,Germany,79,86,Borussia Mönchengladbach,17.5,37,Right,1,4,3,Yes,01/07/2017 00:00,2024,33.3,LDM,183,74,Medium, Medium
FIFA21,189560,Iborra,32,Spain,79,79,Villarreal CF,8,34,Right,2,4,3,Yes,07/01/2019 00:00,2023,16.8,SUB,190,80,Medium, Medium
FIFA21,204819,E. Sala,27,Argentina,79,79,FC Nantes,13.5,30,Right,2,3,3,No,20/07/2015 00:00,2020,25.7,RES,188,83,High, High
FIFA21,183892,G. Mercado,31,Argentina,79,79,Sevilla FC,8.5,20,Right,1,3,2,Yes,09/08/2016 00:00,2019,17.9,LCB,180,83,Medium, Medium
FIFA21,190813,S. El Shaarawy,27,Italy,79,79,Shanghai Greenland Shenhua FC,13,24,Right,3,3,5,Yes,08/07/2019 00:00,2022,20.2,RM,178,73,Medium, Medium
FIFA21,199715,Vitolo,30,Spain,79,79,Atlético Madrid,12,55,Right,2,4,3,Yes,12/07/2017 00:00,2022,24.6,SUB,185,79,Medium, Medium
FIFA21,168607,Rafinha,34,Brazil,79,79,Olympiacos CFP,4.4,500,Right,2,3,3,Yes,23/08/2020 00:00,2022,9.2,RB,173,67,Medium, Medium
FIFA21,210625,K. Mbabu,25,Switzerland,79,83,VfL Wolfsburg,14.5,44,Right,1,3,3,No,01/07/2019 00:00,2023,25.7,SUB,183,83,High, Medium
FIFA21,233096,D. Dumfries,24,Netherlands,79,83,PSV,14.5,18,Right,2,3,2,Yes,01/07/2018 00:00,2023,21.4,RB,188,80,High, High
FIFA21,199354,Lucas Pérez,31,Spain,79,79,Deportivo Alavés,11.5,32,Left,2,4,4,Yes,01/07/2019 00:00,2022,24.2,LS,180,73,Medium, Low
FIFA21,8473,T. Rosický,36,Czech Republic,79,79,Sparta Praha,4.2,2,Right,2,3,3,Yes,30/08/2016 00:00,2018,9.3,SUB,178,72,Medium, Medium
FIFA21,199254,João Pedro,28,Brazil,79,79,Cagliari,13,44,Right,1,4,4,No,01/09/2014 00:00,2023,22.1,LW,183,73,High, Medium
FIFA21,201143,A. Mandi,28,Algeria,79,80,Real Betis,12.5,27,Right,1,3,2,Yes,01/07/2016 00:00,2021,27.2,RCB,183,78,High, Medium
FIFA21,178311,Éder,33,Italy,79,79,Jiangsu Suning FC,8,29,Right,3,4,4,Yes,13/07/2018 00:00,2021,12.4,SUB,178,72,Medium, Low
FIFA21,21146,M. Carrick,35,England,79,79,Manchester United,3,90,Right,3,3,2,Yes,31/08/2006 00:00,2018,5.5,SUB,188,74,Low, Medium
FIFA21,220253,Munir,24,Spain,79,84,Sevilla FC,17,30,Left,2,3,4,Yes,11/01/2019 00:00,2023,37,SUB,175,69,High, Low
FIFA21,215061,D. Benedetto,30,Argentina,79,79,Olympique de Marseille,12,48,Right,2,5,3,Yes,05/08/2019 00:00,2023,22.8,ST,178,80,High, Low
FIFA21,228941,André Silva,24,Portugal,79,84,Eintracht Frankfurt,17,32,Right,2,3,4,Yes,10/09/2020 00:00,2023,30.2,LS,183,78,Medium, Medium
FIFA21,234035,Odriozola,24,Spain,79,82,Real Madrid,14,110,Right,1,3,3,Yes,05/07/2018 00:00,2024,29.8,SUB,175,66,High, Medium
FIFA21,175379,Pedro León,33,Spain,79,79,SD Eibar,7.5,33,Right,2,3,4,Yes,05/07/2016 00:00,2021,15.8,RM,183,73,Medium, Low
FIFA21,193983,A. Delort,28,Algeria,79,79,Montpellier HSC,13,43,Right,2,3,3,No,12/06/2019 00:00,2023,26,LS,180,83,High, High
FIFA21,211022,Rubén García,26,Spain,79,79,CA Osasuna,13.5,37,Left,1,2,4,No,20/08/2018 00:00,2023,28.4,LM,170,71,High, Medium
FIFA21,237692,P. Foden,20,England,79,88,Manchester City,19.5,86,Left,1,3,4,Yes,01/07/2016 00:00,2024,40,SUB,170,69,Medium, Medium
FIFA21,228092,S. Berge,22,Norway,79,86,Sheffield United,16,34,Right,1,3,3,No,30/01/2020 00:00,2024,33.6,SUB,196,96,Medium, High
FIFA21,203299,A. Carrillo,29,Peru,79,79,Al Hilal,12.5,48,Right,2,4,4,Yes,25/09/2020 00:00,2022,21.3,CAM,180,75,Medium, Medium
FIFA21,219792,B. Santamaria,25,France,79,82,SC Freiburg,14.5,27,Right,1,2,3,No,17/09/2020 00:00,2025,27.2,SUB,183,73,Medium, Medium
FIFA21,113422,David Villa,37,Spain,79,79,Vissel Kobe,3.7,10,Right,3,4,4,Yes,06/01/2019 00:00,2020,5.9,ST,175,69,High, Low
FIFA21,142754,J. Mascherano,36,Argentina,79,79,Estudiantes de La Plata,2.7,15,Right,4,3,2,Yes,01/01/2020 00:00,2021,4.1,CDM,175,73,Low, High
FIFA21,213761,A. Hamdallah,29,Morocco,79,79,Al Nassr,12.5,52,Right,1,3,3,No,23/08/2018 00:00,2022,21.3,ST,178,81,Medium, Low
FIFA21,184881,S. Feghouli,30,Algeria,79,79,Galatasaray SK,12,70,Right,3,3,4,Yes,14/08/2017 00:00,2022,22.8,RM,175,75,High, Low
FIFA21,216531,Paulinho,27,Portugal,79,80,SC Braga,14.5,20,Left,1,4,3,No,01/07/2017 00:00,2023,30.1,ST,188,82,High, Medium
FIFA21,232293,V. Osimhen,21,Nigeria,79,87,Napoli,19,54,Right,1,4,3,No,01/09/2020 00:00,2025,36.1,ST,185,78,High, High
FIFA21,221479,D. Calvert-Lewin,23,England,79,84,Everton,17,80,Right,1,3,3,Yes,31/08/2016 00:00,2025,33.6,ST,188,71,High, Medium
FIFA21,202048,C. Coady,27,England,79,81,Wolverhampton Wanderers,13,76,Right,1,3,2,Yes,03/07/2015 00:00,2025,25.7,CB,185,80,Low, High
FIFA21,210617,Samu Castillejo,25,Spain,79,80,Milan,15,42,Left,2,2,4,Yes,17/08/2018 00:00,2023,26.6,RM,183,67,Medium, High
FIFA21,227536,M. Marega,29,Mali,79,79,FC Porto,12.5,19,Right,2,3,3,Yes,25/01/2016 00:00,2021,25,RS,185,83,High, Medium
FIFA21,230216,Adnan Vidual,28,Brazil,79,79,Palmeiras,11,42,Right,1,3,2,No,25/09/2020 00:00,2022,19.8,SUB,175,70,Medium, Medium
FIFA21,243812,Rodrygo,19,Brazil,79,90,Real Madrid,21,90,Right,1,3,4,Yes,01/07/2019 00:00,2025,47.3,RW,175,64,Medium, Medium
FIFA21,20775,Quaresma,36,Portugal,79,79,Vitória Guimarães,4.2,11,Right,3,4,5,No,07/09/2020 00:00,2022,8.8,SUB,175,67,High, Low
FIFA21,192492,F. Orellana,34,Chile,79,79,Real Valladolid CF,6.5,25,Right,2,4,4,Yes,04/08/2020 00:00,2022,13.7,CAM,170,64,High, Low
FIFA21,177326,M. Valbuena,35,France,79,79,Olympiacos CFP,5.5,500,Right,3,4,3,Yes,01/07/2019 00:00,2021,11.6,LM,168,58,High, Medium
FIFA21,213956,Adama Traoré,24,Spain,79,85,Wolverhampton Wanderers,17.5,80,Right,1,2,4,Yes,08/08/2018 00:00,2023,36.8,RW,178,72,High, Low
FIFA21,222028,J. Weigl,24,Germany,79,82,SL Benfica,14.5,13,Right,2,3,3,Yes,02/01/2020 00:00,2024,30.1,RCM,185,72,Medium, Medium
FIFA21,199110,L. Muriel,29,Colombia,79,79,Atalanta,12.5,65,Right,2,4,4,Yes,01/07/2019 00:00,2024,21.3,SUB,178,79,High, Medium
FIFA21,208498,M. Dabbur,28,Israel,79,79,TSG 1899 Hoffenheim,13,46,Right,2,4,4,No,07/01/2020 00:00,2024,22.1,SUB,183,76,Medium, Low
FIFA21,219809,T. Bakayoko,25,France,79,81,Chelsea,14,77,Right,2,3,3,Yes,15/07/2017 00:00,2022,27.7,RES,188,85,Medium, Medium
FIFA21,230498,Luimo Boas Santos,20,Brazil,79,79,Santos,14.5,27,Right,1,4,4,No,01/01/2019 00:00,2023,27.6,ST,175,73,High, Medium
FIFA21,183900,D. Perotti,31,Argentina,79,79,Roma,11,500,Right,3,4,4,Yes,01/01/2016 00:00,2021,23.1,SUB,178,70,Medium, Medium
FIFA21,236987,B. Kamara,20,France,79,87,Olympique de Marseille,17,29,Right,1,3,3,Yes,01/07/2017 00:00,2022,35.7,CDM,183,68,Low, High
FIFA21,178088,Juan Mata,32,Spain,79,79,Manchester United,10,110,Left,3,3,4,Yes,25/01/2014 00:00,2021,19,SUB,170,63,Medium, Medium
FIFA21,208448,E. Forsberg,28,Sweden,79,79,RB Leipzig,12.5,57,Right,2,4,4,Yes,07/01/2015 00:00,2022,21.3,SUB,178,76,Medium, Medium
FIFA21,234612,J. Ikoné,22,France,79,86,LOSC Lille,17.5,36,Left,1,3,4,No,02/07/2018 00:00,2023,36.8,RM,175,73,High, Medium
FIFA21,234742,H. Barnes,22,England,79,85,Leicester City,17.5,80,Right,1,4,3,Yes,25/06/2016 00:00,2024,36.8,LW,180,66,High, Medium
FIFA21,214092,A. Miranchuk,24,Russia,79,84,Atalanta,17,50,Left,1,2,3,No,04/09/2020 00:00,2025,30.2,SUB,183,74,High, Medium
FIFA21,178509,O. Giroud,33,France,79,79,Chelsea,8,96,Left,3,3,3,Yes,31/01/2018 00:00,2021,15.2,SUB,193,91,Medium, Medium
FIFA21,187936,S. Nzonzi,31,France,79,79,Stade Rennais FC,9.5,47,Right,2,3,2,Yes,01/07/2020 00:00,2021,18.1,CDM,196,89,Medium, Medium
FIFA21,228687,K. Dolberg,22,Denmark,79,83,OGC Nice,16.5,39,Right,2,4,3,Yes,29/08/2019 00:00,2024,32.6,ST,188,84,High, Medium
FIFA21,177633,Ángel,33,Spain,79,79,Getafe CF,8,36,Right,1,3,3,No,06/07/2017 00:00,2021,16.8,LS,173,68,High, Medium
FIFA21,189053,F. Caputo,32,Italy,79,79,Sassuolo,10,42,Right,1,4,3,No,13/07/2019 00:00,2022,17,ST,180,74,High, Low
FIFA21,186627,M. Balotelli,29,Italy,79,79,Brescia,12.5,500,Right,4,4,4,Yes,18/08/2019 00:00,2022,27.5,RES,190,94,Medium, Low
FIFA21,181786,V. Ćorluka,34,Croatia,79,79,Lokomotiv Moscow,4.7,50,Right,3,3,3,No,27/06/2012 00:00,2021,7.5,LCB,193,84,High, Medium
FIFA21,224179,Borja Iglesias,27,Spain,79,80,Real Betis,14.5,31,Right,1,3,3,No,14/08/2019 00:00,2024,31.5,SUB,188,86,High, Medium
FIFA21,233731,A. Isak,20,Sweden,79,86,Real Sociedad,18,28,Right,1,5,4,Yes,01/07/2019 00:00,2024,41.4,ST,193,77,High, Low
FIFA21,182002,Sidnei,30,Brazil,79,79,Real Betis,10,26,Right,2,2,2,Yes,02/08/2018 00:00,2022,21,SUB,185,80,High, Medium
FIFA21,244621,Vinícius,25,Brazil,79,84,SL Benfica,17,18,Left,1,3,3,Yes,20/07/2019 00:00,2024,35.3,ST,190,83,High, Medium
FIFA21,192366,N. Otamendi,32,Argentina,79,79,SL Benfica,8,16,Right,3,3,2,Yes,25/09/2020 00:00,2022,16,LCB,183,81,Medium, High
FIFA21,220182,J. Denayer,25,Belgium,79,83,Olympique Lyonnais,14.5,57,Right,1,3,2,No,21/08/2018 00:00,2022,28.6,RCB,183,80,Medium, High
FIFA21,223578,Mata,31,Spain,79,79,Getafe CF,11.5,36,Right,1,3,3,No,02/07/2018 00:00,2021,24.2,SUB,185,79,High, Medium
FIFA21,237942,P. Estupiñán,22,Ecuador,79,86,Villarreal CF,15.5,29,Left,1,3,2,No,16/09/2020 00:00,2027,35.7,SUB,175,73,High, Medium
FIFA21,220132,Zaldúa,28,Spain,79,79,Real Sociedad,11,32,Right,1,3,2,Yes,01/07/2014 00:00,2023,23.1,RB,175,69,Medium, Medium
FIFA21,225508,E. Bailly,26,Ivory Coast,79,82,Manchester United,14,100,Right,2,3,3,Yes,01/07/2016 00:00,2022,27.7,SUB,185,77,Medium, High
FIFA21,234378,D. Rice,21,England,79,86,West Ham United,16.5,31,Right,1,3,2,Yes,29/06/2016 00:00,2024,34.7,LDM,185,80,Low, High
FIFA21,201956,S. Sané,29,Senegal,79,79,FC Schalke 04,10.5,32,Right,2,3,2,Yes,01/07/2018 00:00,2022,17.9,SUB,196,85,Medium, High
FIFA21,189881,C. Smalling,30,England,79,79,Manchester United,10,100,Right,3,3,2,Yes,01/07/2010 00:00,2022,19,RES,193,81,Medium, High
FIFA21,189682,B. Mee,30,England,79,79,Burnley,10,56,Left,1,3,2,Yes,17/01/2012 00:00,2021,19,LCB,180,82,Medium, High
FIFA21,179784,B. Höwedes,31,Germany,79,79,Lokomotiv Moscow,9.5,50,Right,3,3,2,Yes,31/07/2018 00:00,2022,14.3,RCB,188,77,Medium, High
FIFA21,241486,J. Koundé,21,France,79,86,Sevilla FC,16,21,Right,1,3,2,No,03/07/2019 00:00,2024,36.8,SUB,178,75,Medium, Medium
FIFA21,229558,D. Upamecano,21,France,79,90,RB Leipzig,20,36,Right,1,3,2,Yes,13/01/2017 00:00,2023,38,RCB,185,90,Medium, Medium
FIFA21,165229,L. Koscielny,34,France,79,79,FC Girondins de Bordeaux,4.7,35,Right,3,3,2,Yes,06/08/2019 00:00,2024,8.9,LCB,185,75,Low, High
FIFA21,243238,Júnior Moraes,33,Ukraine,79,79,Shakhtar Donetsk,8,500,Right,1,4,3,No,18/06/2018 00:00,2021,16.8,ST,175,74,High, Medium
FIFA21,172879,Sokratis,32,Greece,79,79,Arsenal,8,76,Right,3,2,2,Yes,02/07/2018 00:00,2021,15.2,RES,185,84,Medium, High
FIFA21,202935,Álvaro,30,Spain,79,79,Olympique de Marseille,10,40,Right,1,3,2,Yes,01/07/2020 00:00,2023,19,RCB,183,75,Medium, High
FIFA21,213661,A. Christensen,24,Denmark,79,84,Chelsea,15,69,Right,2,3,2,Yes,10/04/2013 00:00,2022,29.6,RCB,188,82,Low, Medium
FIFA21,216145,A. Izzo,28,Italy,79,81,Torino,12.5,47,Right,1,4,2,No,04/07/2018 00:00,2024,22.2,SUB,183,78,Medium, Medium
FIFA21,204638,W. Orban,27,Hungary,79,81,RB Leipzig,13,50,Right,2,3,2,Yes,01/07/2015 00:00,2022,23.1,SUB,185,87,Medium, High
FIFA21,238476,D. Zagadou,21,France,79,86,Borussia Dortmund,16,38,Left,1,3,2,Yes,01/07/2017 00:00,2022,30.4,SUB,196,90,Medium, High
FIFA21,213331,J. Tah,24,Germany,79,84,Bayer 04 Leverkusen,15,50,Right,2,4,2,Yes,16/07/2015 00:00,2023,26.6,SUB,196,97,Medium, Medium
FIFA21,176919,N. Guzmán,34,Argentina,79,79,Tigres U.A.N.L.,5.5,40,Right,3,3,1,No,04/07/2014 00:00,2021,8.8,GK,193,94,Medium, Medium
FIFA21,5479,Casillas,38,Spain,79,79,FC Porto,1.3,8,Left,4,2,1,Yes,12/07/2015 00:00,2020,2.6,RES,185,84,Medium, Medium
FIFA21,24630,Pepe Reina,37,Spain,79,79,Lazio,1.3,30,Right,3,3,1,Yes,01/09/2020 00:00,2022,2.2,SUB,188,92,Medium, Medium
FIFA21,163155,B. Foster,37,England,79,79,Watford,1.3,12,Left,2,3,1,Yes,07/07/2018 00:00,2022,2.3,GK,193,90,Medium, Medium
FIFA21,200110,M. Bizot,29,Netherlands,79,80,AZ Alkmaar,10,12,Right,2,2,1,No,01/07/2017 00:00,2022,15.8,GK,193,85,Medium, Medium
FIFA21,199641,M. Sels,28,Belgium,79,81,RC Strasbourg Alsace,11,28,Right,1,2,1,No,26/07/2018 00:00,2024,22.8,RES,190,88,Medium, Medium
FIFA21,140233,G. Ochoa,34,Mexico,79,79,Club América,5.5,34,Right,3,3,1,Yes,25/09/2020 00:00,2022,9.4,GK,185,78,Medium, Medium
FIFA21,208104,Matheus,27,Brazil,79,82,SC Braga,11,14,Right,1,3,1,No,01/07/2014 00:00,2023,22.8,GK,190,84,Medium, Medium
FIFA21,211515,P. Gollini,25,Italy,79,83,Atalanta,12,40,Right,1,2,1,No,02/07/2018 00:00,2023,21.3,GK,193,94,Medium, Medium
FIFA21,210385,Rui Silva,26,Portugal,79,83,Granada CF,12,23,Right,1,3,1,No,27/01/2017 00:00,2021,26.1,GK,190,91,Medium, Medium
FIFA21,176550,D. Ospina,31,Colombia,79,79,Napoli,8,48,Right,2,3,1,Yes,04/07/2019 00:00,2022,13.6,SUB,183,80,Medium, Medium
FIFA21,230312,Gabri Prestão,28,Brazil,79,79,Internacional,9.5,26,Right,1,3,1,No,01/01/2019 00:00,2023,18.1,GK,185,80,Medium, Medium
FIFA21,158121,B. Costil,32,France,79,79,FC Girondins de Bordeaux,7.5,28,Right,2,3,1,No,19/06/2017 00:00,2022,14.3,GK,188,88,Medium, Medium
FIFA21,186569,S. Ulreich,31,Germany,79,79,FC Bayern München,8,54,Right,2,2,1,Yes,01/07/2015 00:00,2021,13.2,SUB,193,87,Medium, Medium
FIFA21,202789,A. Schwolow,28,Germany,79,80,Hertha BSC,10.5,40,Right,1,3,1,Yes,04/08/2020 00:00,2024,18.6,GK,190,84,Medium, Medium
FIFA21,116494,C. Carrasso,35,France,79,79,Galatasaray SK,3,30,Right,3,3,1,Yes,08/09/2017 00:00,2022,5.7,SUB,188,93,Medium, Medium
FIFA21,234642,E. Mendy,28,Senegal,79,81,Chelsea,11,69,Right,1,2,1,No,24/09/2020 00:00,2025,21.7,SUB,198,86,Medium, Medium
FIFA21,241727,P. Rajković,24,Serbia,79,84,Stade de Reims,12.5,20,Right,1,2,1,No,21/06/2019 00:00,2023,25.9,GK,190,85,Medium, Medium
FIFA22,240679,T. Koopmeiners,23,Netherlands,79,84,Atalanta,24.5,41,Left,2,2,3,No,30/08/2021 00:00,2026,43.5,SUB,183,75,Medium, Medium
FIFA22,138412,J. Milner,35,England,79,79,Liverpool,7,76,Right,2,4,3,Yes,01/07/2015 00:00,2022,13,SUB,175,75,Medium, High
FIFA22,225663,A. Golovin,25,Russia,79,83,AS Monaco,24.5,53,Right,3,4,4,No,27/07/2018 00:00,2024,48.4,LF,180,75,High, High
FIFA22,191740,Ander Herrera,31,Spain,79,79,Paris Saint-Germain,14.5,78,Right,3,4,3,Yes,04/07/2019 00:00,2024,26.8,RCM,182,75,High, High
FIFA22,214047,M. Uribe,30,Colombia,79,79,FC Porto,17,17,Right,1,4,3,Yes,05/08/2019 00:00,2023,34,RCM,182,75,High, High
FIFA22,201455,G. Kondogbia,28,Central African Republic,79,79,Atlético de Madrid,17.5,58,Left,2,2,4,Yes,03/11/2020 00:00,2024,35.9,CDM,188,75,Medium, Medium
FIFA22,192638,Marcos Alonso,30,Spain,79,79,Chelsea,15,95,Left,2,3,3,Yes,31/08/2016 00:00,2023,27.8,LWB,188,75,High, Low
FIFA22,203483,D. Klaassen,28,Netherlands,79,79,Ajax,17.5,21,Right,2,3,3,Yes,05/10/2020 00:00,2024,24.5,SUB,179,75,High, High
FIFA22,237239,E. Bardhi,25,North Macedonia,79,80,Levante Unión Deportiva,21,32,Right,2,4,4,Yes,17/07/2017 00:00,2022,45.7,LM,172,75,Medium, Medium
FIFA22,198784,A. Oxlade-Chamberlain,27,England,79,79,Liverpool,18.5,100,Right,2,4,4,Yes,31/08/2017 00:00,2023,34.2,SUB,175,75,High, High
FIFA22,162240,M. Dembélé,33,Belgium,79,79,Guangzhou City,11,21,Left,3,2,4,Yes,17/01/2019 00:00,2021,17.1,LCM,185,75,High, High
FIFA22,190717,M. Antonio,31,Jamaica,79,79,West Ham United,15,79,Right,2,3,4,Yes,01/09/2015 00:00,2023,28.5,ST,178,75,High, Medium
FIFA22,238359,Wendel,22,Brazil,79,88,Sporting CP,39.5,15,Right,1,3,3,No,06/01/2018 00:00,2023,41.8,LCM,180,75,High, Medium
FIFA22,236480,Y. Bissouma,24,Mali,79,84,Brighton & Hove Albion,24.5,50,Right,1,3,4,Yes,17/07/2018 00:00,2023,48.4,LCM,182,75,High, Medium
FIFA22,192598,Ai Kesen,31,China PR,79,79,Guangzhou FC,15,32,Right,2,4,4,No,25/09/2020 00:00,2022,24,ST,180,75,High, High
FIFA22,211748,K. Demirbay,27,Germany,79,79,Bayer 04 Leverkusen,18.5,55,Left,2,4,4,Yes,01/07/2019 00:00,2024,31.5,LDM,183,75,High, Medium
FIFA22,230251,Melvin Parrela,21,Brazil,79,79,RB Bragantino,18.5,15,Right,1,3,2,No,13/08/2021 00:00,2024,35.2,CDM,188,75,Medium, Medium
FIFA22,220673,R. Tapia,25,Peru,79,83,RC Celta de Vigo,22,25,Right,1,4,3,No,04/08/2020 00:00,2024,47.9,CDM,185,75,Medium, High
FIFA22,202648,Sergi Darder,27,Spain,79,80,RCD Espanyol de Barcelona,20,24,Right,1,3,4,Yes,10/07/2018 00:00,2023,43.5,LCM,180,75,Medium, Medium
FIFA22,207494,J. Lingard,28,England,79,79,Manchester United,17.5,115,Right,2,3,4,Yes,01/07/2011 00:00,2022,32.4,SUB,175,75,High, Medium
FIFA22,241637,A. Tchouaméni,21,France,79,85,AS Monaco,28,41,Right,2,3,3,No,30/01/2020 00:00,2024,58.8,LCM,187,75,High, High
FIFA22,202642,Fernando,28,Brazil,79,79,Beijing Guoan FC,15.5,24,Right,1,3,4,No,02/08/2021 00:00,2024,24.8,SUB,173,75,Medium, Medium
FIFA22,183498,M. Parolo,35,Italy,79,79,Lazio,4.9,40,Right,2,4,3,No,01/07/2014 00:00,2021,8.3,SUB,184,75,High, High
FIFA22,193198,N. Gudelj,29,Serbia,79,79,Sevilla FC,15,30,Right,2,2,3,No,23/07/2019 00:00,2023,31.5,SUB,187,75,Low, Medium
FIFA22,212404,F. Bernardeschi,27,Italy,79,79,Juventus,18.5,77,Left,2,3,4,Yes,24/07/2017 00:00,2022,30.5,SUB,185,75,High, Medium
FIFA22,170890,B. Matuidi,34,France,79,79,Inter Miami CF,6,11,Left,3,2,2,Yes,13/08/2020 00:00,2021,9,LDM,180,75,Medium, High
FIFA22,208135,A. Doucouré,28,France,79,79,Everton,17.5,87,Right,2,3,3,Yes,08/09/2020 00:00,2023,33.3,RDM,184,75,High, High
FIFA22,188042,M. Suárez,33,Argentina,79,79,River Plate,11,24,Right,2,4,4,No,27/01/2019 00:00,2023,15.4,LS,183,75,High, Medium
FIFA22,233738,Zubeldia,24,Spain,79,84,Real Sociedad,24,29,Right,1,3,2,Yes,01/07/2015 00:00,2024,52.2,SUB,181,75,Medium, Medium
FIFA22,252371,J. Bellingham,18,England,79,89,Borussia Dortmund,37,21,Right,2,4,3,Yes,23/07/2020 00:00,2025,70.3,RCM,186,75,High, High
FIFA22,211241,Rubén Peña,29,Spain,79,79,Villarreal CF,15.5,35,Right,1,3,4,Yes,04/07/2019 00:00,2024,32.6,SUB,170,75,High, Low
